"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FRA10AC1",-4.80585402353675,2.63177720336536,-13394.2112759936,6.38421844351091e-137,2.41674589179105e-133,298.739255677602
"LDLRAD3",-4.60747436308605,2.52314072264236,-10647.3532504049,7.31868782420021e-133,2.63856121509618e-130,291.70274838105
"RPS6KA6",-4.58645000030367,2.51162738111867,-13242.6181518716,1.01490463687152e-136,2.56128100191809e-133,298.411061639095
"AXIN2",-4.57139712302734,2.77121948735528,-140.594386896372,2.40372734801002e-56,3.45128385203562e-56,116.434752686198
"SCGB2A1",-4.55371714658154,2.49370224693751,-12243.9536734717,2.4729448708871e-135,2.08029617972069e-132,296.088937810238
"TLR8",-4.46913798045125,2.50030652217642,-214.264486435822,8.68908096639291e-64,1.43949741786785e-63,133.989200251265
"RIMS3",-4.46449400328183,2.44484195417815,-10434.5440551443,1.66541019787357e-132,4.47324944762289e-130,291.044642826794
"FMO5",-4.41821454594003,2.42736028222982,-805.862927687435,3.2832529366108e-87,8.288598860647e-87,189.214078004235
"JADE3",-4.41003482620325,2.41501907149226,-12069.1833832557,4.44115005889146e-135,3.05672246326066e-132,295.651866483616
"ZBTB44",-4.38762319788405,2.40274603693651,-9108.95953641751,4.21222941674954e-130,5.40521846003572e-128,286.473047873182
"EDA",-4.38747919688183,2.40266717924481,-11903.2301774844,7.80512008734874e-135,4.92438034844311e-132,295.227743680414
"SUV39H1",-4.37978323444623,2.39845272362532,-10586.4860244939,9.24342158998984e-133,3.18099749353696e-130,291.516463219453
"HIST1H2BK",-4.36600161893733,2.39090564846568,-7058.28476107463,1.36662199401633e-125,4.40284898582876e-124,277.324895576381
"ZNF112",-4.35513346819325,2.38495404210583,-17166.8245471966,2.6062387061468e-141,1.97318332442374e-137,305.287815779567
"FMOD",-4.32714271407464,2.38194232229197,-637.528710151891,4.57360174189598e-83,1.06576604456431e-82,179.450754111831
"CST2",-4.30922939625888,2.35981609795129,-10562.519706173,1.0137214492177e-132,3.19786878834468e-130,291.442689752946
"EML1",-4.30891621016649,2.36163043702626,-3377.62023771336,1.4837470234611e-112,1.09594621606087e-111,248.448566402302
"HGD",-4.30820655162751,2.3592559687484,-8486.53297417861,7.52226624519134e-129,5.75263411538824e-127,284.001652812025
"CACNA2D1",-4.30729195357248,2.35875511743255,-8841.57207809697,1.41732521540974e-129,1.27744871498419e-127,285.439692266034
"LYPLAL1",-4.30564824565011,2.35785499166553,-12678.4813979945,5.9759256234988e-136,7.54062214925156e-133,297.134789965726
"AMIGO1",-4.30108690495077,2.3553571146159,-9213.11875707986,2.65102711873942e-130,3.58409398499575e-128,286.864626391959
"SEPHS2",-4.30003020811746,2.35477844730242,-10923.3893406151,2.58071288369403e-133,1.14932807308515e-130,292.528584110807
"CX3CL1",-4.280759136422,2.34422524137395,-8073.39555446337,5.74161450917128e-128,3.50562608459159e-126,282.226037269795
"CX3CR1",-4.26913878593861,2.33786171610924,-10503.8153189056,1.27201626108479e-132,3.71465547939517e-130,291.260963583473
"SAR1A",-4.2673493458147,2.33688178461281,-9341.93337850223,1.50603832251553e-130,2.23572865485589e-128,287.340690547056
"AOC1",-4.2620079107655,2.33395671303825,-12407.2395212947,1.44178735307603e-135,1.55939600716266e-132,296.488649184824
"SSUH2",-4.2460845771639,2.32523679225642,-8725.95756053934,2.42254602313127e-129,2.03789954901409e-127,284.979901538227
"IL11",-4.23936859973779,2.32369580352665,-3791.37733541284,1.34125735795185e-114,1.11835456575479e-113,253.119176463246
"PTGR1",-4.23761878931866,2.32060076557927,-8557.22527938883,5.36572995244148e-129,4.18803520308603e-127,284.294225672811
"SOX1",-4.23116269970876,2.31706528793575,-8691.29737947489,2.8488222486319e-129,2.37015749938375e-127,284.8404868114
