"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"COL1A2",4.12855086265379,1.86767777120053,208.831501735969,1.00646576394627e-63,5.04749835614732e-63,135.274168374648
"COL4A1",3.9243356338709,1.77529469151303,219.422435358057,1.32479760080844e-64,6.94429865684039e-64,137.346454884449
"CCDC80",3.82733113315673,1.73143260742034,197.448956275077,1.00097228938721e-62,4.74330707782062e-62,132.926082710716
"CTGF",3.74513923463003,1.6942296537612,156.366749300369,1.41655163849357e-58,5.23169480430986e-58,123.151436432681
"C11orf96",3.73712335131623,1.69060342083353,158.89169652316,7.35005292181571e-59,2.75735073581645e-58,123.822651188764
"IGFBP3",3.73308591605189,1.68877696202348,183.514982327727,2.00856785653165e-61,8.80387732304507e-61,129.859726170508
"MFAP4",3.6862107868764,1.66757154644409,182.963806489554,2.27203495913851e-61,9.93593345273542e-61,129.733688408707
"SULF1",3.68520265554675,1.66711548703305,179.556935486928,4.90786991962784e-61,2.09714843634349e-60,128.94610063884
"EFEMP1",3.67369592825323,1.66191006278123,182.089625017735,2.76467198545865e-61,1.2001154114983e-60,129.533007223488
"CYGB",3.63174830089066,1.64293375516482,166.345368341102,1.12393814309341e-59,4.44751737802165e-59,125.743619805663
"CXCL14",3.62630553188014,1.89248690563982,171.185423563061,3.47097993068266e-60,1.41974395561274e-59,126.945452096178
"ALDOA",3.5926795820448,1.62525981092503,110.919288746107,1.79966351787408e-52,4.09905503044356e-52,108.767821503965
"MMP3",3.54624085454036,1.60425181514921,170.401172173104,4.18939977979709e-60,1.70358536210346e-59,126.753040145508
"LDHB",3.51845661401201,1.59168275395782,166.453232050298,1.09448498967283e-59,4.3399448839203e-59,125.770782381042
"EGR1",3.51315413686575,1.58928401429641,145.25078103667,2.9025238008364e-57,9.80707048468035e-57,120.061616788469
"CPE",3.49145717489037,1.57946872197422,90.8662177499214,6.22261575685501e-49,1.07814531100773e-48,100.426001786717
"IGHM",3.47426737076163,1.57169238201122,107.199748118188,7.25878524641396e-52,1.5719152091343e-51,107.340201299141
"CYSTM1",3.47110036111607,1.57025968717155,140.803000762703,1.03704376393819e-56,3.33606386104203e-56,118.758627266921
"WBP5",3.46056492263474,1.56549365547762,158.403036837135,8.33838868539172e-59,3.11742494427469e-58,123.693584937554
"TIMP2",3.45532560342225,1.56312348726245,191.677021509324,3.37644444402727e-62,1.55662224880366e-61,131.683037566332
"MGST3",3.45506898430755,1.56300739766294,157.921092176053,9.4468311774285e-59,3.51979547229116e-58,123.565901971104
"TMEM141",3.44964628704811,1.56055427271224,112.648863020749,9.5586443845585e-53,2.23434042379432e-52,109.415518481996
"CTSB",3.44735896657391,1.55951953249773,112.986045733416,8.45888807533355e-53,1.98698190425192e-52,109.54063485542
"OLFML3",3.4389907608521,1.55573391562357,159.334902849231,6.55753155819671e-59,2.46850905139594e-58,123.939369582825
"STC1",3.43650433985424,1.55460910612454,151.378095809925,5.34493206474218e-58,1.89901416394948e-57,121.792848907006
"EIF5A",3.42431922900861,1.54909679407532,120.898355332859,5.3075412091908e-54,1.3820555588274e-53,112.374608995799
"GSTO1",3.42175076684325,1.54793487071481,164.04836394123,1.98664589880567e-59,7.74124290405284e-59,125.160962067918
"PRELID1",3.40111701644909,1.5386005550603,102.264360323716,4.98380925316983e-51,1.01062777462927e-50,105.36795652705
"ATP6V1G1",3.39497343223167,1.53582131458099,94.619506080463,1.19172143087645e-49,2.17096979540525e-49,102.118144409472
"GADD45B",3.39442088093933,1.53557135090113,116.906314710689,2.0962529837642e-53,5.185075657643e-53,110.968634365702
"MRPS35",3.39193019427581,1.5344446116962,183.35195229124,2.08306471017979e-61,9.12518272868114e-61,129.822485486177
"AFG3L2",3.37342550735175,1.52607344380199,211.33640159837,6.1738036848719e-64,3.12694371941262e-63,135.773655314151
