"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CALD1",4.24200582667663,2.21961134616115,170.773892108762,6.20059244949342e-65,3.38541672403834e-64,138.066304615049
"IGFBP5",4.08058150332913,2.1289990452152,154.669067120576,5.31082210840625e-63,2.7647515093762e-62,133.527724361122
"COL4A1",4.0565274843103,2.11725185650955,146.851396751237,5.45654571375334e-62,2.77419969454754e-61,131.151089377506
"COL3A1",4.04759096266133,2.11293773458828,164.171408524163,3.64636513321445e-64,1.95440035414755e-63,136.259721435371
"PTGDS",3.98723315521095,2.0802955592405,97.0524658349884,6.39877424334319e-54,2.29397412934927e-53,112.18373019675
"MMP2",3.98432693361945,2.0787792697145,140.586546006974,3.86555628018359e-61,1.92041441569695e-60,129.153382255722
"FTH1",3.97264202927084,2.07268279788044,163.050431719689,4.96079173135297e-64,2.65144563675052e-63,135.945786723012
"CCL11",3.95375750067123,2.06283000035021,100.064256412054,1.62738657560043e-54,6.09849297237561e-54,113.581964794744
"CXCL14",3.91308987271107,2.04161210750143,95.8110937797507,1.13897610951367e-53,3.99849961693198e-53,111.594846382556
"COL5A1",3.91241665856912,2.04126086534041,133.138647914361,4.45221859273938e-60,2.15421714617543e-59,126.659377170507
"COL15A1",3.84538489408126,2.00628777082501,143.375995579695,1.5997401758109e-61,8.05798972739692e-61,130.053633451805
"EFEMP2",3.80313126905941,1.98424240124839,122.608635012587,1.79720994459904e-58,8.28000295904559e-58,122.884779998492
"MFAP4",3.76313189113315,1.96337316059121,129.26625702287,1.6749460211132e-59,7.9824759966766e-59,125.307068252311
"WFDC1",3.75521118794174,1.9592406197957,359.45900662927,1.80924258588522e-79,1.45870183486996e-78,172.079433309492
"LAMA4",3.74859765010771,1.95579007831707,130.906076262921,9.51181498043782e-60,4.55884280957886e-59,125.884591521538
"GUCY1A3",3.74086263794252,1.9517544197961,353.086964057111,4.04527258635648e-79,3.23409345113016e-78,171.265863284618
"CYGB",3.73733605214486,1.94991446198862,132.118378309146,6.2885882059179e-60,3.02735261449976e-59,126.306926962578
"ESM1",3.73348026485499,1.94790274688087,326.16366688339,1.43399020501992e-77,1.0935971393193e-76,167.65458640335
"FNDC1",3.72630681921044,1.94416007958806,338.31478039846,2.7665270899329e-78,2.15517274119542e-77,169.32066030241
"GREM1",3.71956612050469,1.9406431933068,176.640778472449,1.35899803425663e-65,7.52789959150451e-65,139.61383238917
