"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"IGKC",2.90925381110523,1.45462690555261,148.686433518794,3.35127065389663e-206,3.92722230156447e-205,461.964894381561
"IGHA1",2.79804412787967,1.39902206393983,209.621173642676,9.52739995438553e-236,2.11471889612533e-234,530.266683333212
"IGLC3",2.78514645918759,1.3925732295938,136.867246050129,4.24036051426546e-199,4.30603726567783e-198,445.541082351224
"IGLC2",2.78037512719572,1.39018756359786,102.821781925267,1.10311167039238e-174,7.39553366857188e-174,389.07117385796
"IGHM",2.69296995366312,1.34648497683156,199.043228362128,2.76061607246898e-231,5.61120452885785e-230,519.955034867421
"IGHG1",2.63012831810069,1.31506415905034,80.9932032812877,1.65631273230243e-154,8.25573422319162e-154,342.398448916021
"IGHG2",2.58846672809067,1.29423336404533,87.9403532462578,1.93721304439584e-161,1.06617601259582e-160,358.433954461268
"IGHG3",2.53243345947287,1.26867984284873,65.8308200314032,3.29618705508897e-137,1.3218868098906e-136,302.381153303164
"JCHAIN",2.48239420577433,1.4373474849412,117.605159823117,3.97834344313818e-186,3.20296731237542e-185,415.539002632886
"IGHA2",2.47911452630116,1.23955726315058,99.4254571002794,7.86122800882241e-172,5.05562374712246e-171,382.472088302203
"IGHG4",2.43412278289431,1.21706139144716,49.2048945996186,1.7810840627213e-113,5.55665196239428e-113,247.483667092965
"MZB1",2.37294808564545,1.1880571493344,110.693658424449,5.82050168486205e-181,4.29400542648363e-180,403.591868410632
"IGLL5",2.36159934743852,1.18079967371926,69.8786375309972,3.67372684983216e-142,1.56614197316119e-141,313.838614183825
"B2M",2.30925848917437,1.15462924458718,490.711972444204,3.1246871530871e-309,5.6266373594674e-307,699.688471124004
"MT-CO1",2.2950040699747,1.14750203498735,593.001360284005,0,0,737.246945755386
"TMSB4X",2.29003359306138,1.14501679653069,406.971786324902,4.78031501633651e-293,5.17934978676799e-291,662.474784111161
"RPL10",2.26205299225497,1.13102649612748,432.4825715348,2.63819710483785e-298,3.55045789319493e-296,674.574469336553
"RPLP1",2.25812117941771,1.12906058970886,421.056076241712,5.45917941352953e-296,6.71111623095914e-294,669.246483861619
"CD79A",2.25297334785179,1.1264866739259,375.699473786849,3.91877200576647e-286,3.45527586853271e-284,646.55380250795
"MT-CO3",2.24613390967266,1.12306695483633,466.130564289884,8.72123537344988e-305,1.41140499050072e-302,689.475303967802
"RPL41",2.24406136960616,1.12203068480308,478.249643577322,5.25078422088001e-307,9.0717940897231e-305,694.577024783698
"RPS27",2.23915384923426,1.11957692461713,703.691085116027,0,0,771.06713507312
"RPL13A",2.22245038967197,1.11122519483599,316.714602066458,2.26869171543663e-271,1.21870687318728e-269,612.521896643717
"RPS18",2.21825499711948,1.10912749855974,237.963411457389,1.10301022263564e-246,3.09933751569158e-245,555.533842123125
"DERL3",2.20094459495379,1.1004722974769,93.3822121701809,1.62642125415422e-166,9.55158279024422e-166,370.175792524708
"RPL13",2.1937717046113,1.1024413196221,226.316865458014,2.35195851906177e-242,6.12419341470565e-241,545.533800081462
