"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"IGFBP5",-4.83597828598564,2.312859180254,-17444.8970250118,4.97781688409275e-157,5.15844052531555e-154,349.109103720424
"MAN1A2",-4.81426720038933,2.30247561757751,-14536.7188286621,2.009738947189e-153,6.33854187952566e-151,341.521724301539
"AVEN",-4.67104964010072,2.23398026265687,-15172.355268221,2.86340968189403e-154,1.22183375485055e-151,343.327872860583
"FSCN1",-4.64515045276995,2.22159369480302,-18215.6931392959,6.95186038010762e-158,8.40479919955011e-155,350.861923838765
"RPL31",-4.4903380922468,2.14755300063977,-14349.0771263874,3.63112646263349e-153,1.05360765439773e-150,340.970631455765
"TP53",-4.47006930775065,2.13785923414162,-14371.4899909811,3.3820470106064e-153,1.02222370895578e-150,341.036901233602
"HSD17B12",-4.46999938565723,2.13782579314041,-11149.2518016256,3.54147129547751e-148,2.25560198938148e-146,330.049981502447
"RPL22",-4.46477708290695,2.13532817008593,-12324.6164522668,3.69275369851571e-150,4.53791461433779e-148,334.433154569238
"RPL26L1",-4.45685952668282,2.13154151276135,-11116.3229898174,4.05201070373306e-148,2.53390393490341e-146,329.919850094842
"IGFBP4",-4.445659592828,2.12618502265687,-15408.0982952446,1.41909071768529e-154,6.43380254130569e-152,343.974964176591
"LDHD",-4.44354729701422,2.12517479422419,-11370.3734837611,1.44828692209726e-148,1.02998758165623e-146,330.912924474622
"CD59",-4.41918804824062,2.11352471872378,-12254.257948411,4.79244254384696e-150,5.51815527191521e-148,334.184237477013
"UTY",-4.40983043189678,2.10904933699411,-11016.5292620679,6.10919867418831e-148,3.66248984979851e-146,329.522850616878
"RP11-44F21.5",-4.40520843858819,2.10683881845522,-8902.21823537111,9.99231306748463e-144,1.4467911974358e-142,320.042582700158
"RP11-532F12.5",-4.38208916742292,2.095781775724,-16086.4499578547,1.99564258352721e-155,1.44763913009064e-152,345.772517915837
"RPL37A",-4.37889387975477,2.09425359466532,-15761.7576187678,5.04987255368496e-155,3.3301614094937e-152,344.923773091545
"SQLE",-4.37757048208513,2.09362066534506,-12361.1773394105,3.22685102431275e-150,4.03578919489046e-148,334.561866991724
"THRAP3",-4.36626443628762,2.0882134260506,-8966.91661528263,7.18584323131393e-144,1.09432205512519e-142,320.367471409808
"CXXC5",-4.34096388412661,2.0761131619736,-13222.9506465398,1.50027306673163e-151,2.59118591096934e-149,337.476130679755
"NFATC2",-4.31740203274941,2.06484445044537,-15011.3217559396,4.65451665880543e-154,1.7996146723104e-151,342.878911875129
"CYFIP2",-4.29888617320436,2.05598903935861,-15710.6405123285,5.85480728808202e-155,3.53923100564558e-152,344.788227507328
"SGOL2",-4.2932440365591,2.05329062618044,-11924.5617321448,1.65899853840475e-149,1.58347044705106e-147,332.995933282806
"RUNX3",-4.29263225986454,2.05299803732652,-10925.1323585514,8.92723839331764e-148,4.98139902347124e-146,329.155747425589
"MSMO1",-4.29209049859705,2.05273893411163,-10599.2117072017,3.54474445286796e-147,1.66971274422755e-145,327.818509868802
"HSPA13",-4.28553833554231,2.04960529091154,-11235.3822674944,2.49468217406731e-148,1.67559486024854e-146,330.388354041787
"RTN4R",-4.27802981841682,2.04601426098196,-14823.2071887946,8.26482189713422e-154,2.99765090209058e-151,342.347138013031
"FNBP4",-4.26272866263294,2.0386963169114,-10404.7009193065,8.23815457737251e-147,3.45431059562198e-145,326.998707251671
"SNX10",-4.25864134245514,2.03674151160898,-12195.3594075187,5.96795277995897e-150,6.66023530243421e-148,333.974618220397
"SPINK2",-4.2571631949488,2.03603457149725,-8850.71001532715,1.30139255627856e-143,1.8474171434921e-142,319.782116081922
"RPH3AL",-4.25715952578278,2.03603281667872,-15561.8831899566,9.02885012555475e-155,4.36635192071828e-152,344.390728842075
"CSTA",-4.25488963313123,2.03494721584537,-12631.0762635732,1.20692419641794e-150,1.68365925400302e-148,335.498884238418
"APOL4",-4.25365841606035,2.03435837289843,-13993.6906197695,1.13748333987722e-152,2.65425736226669e-150,339.903324984479
"DTWD1",-4.24802275579318,2.03166305711848,-13128.4267045702,2.07983603236233e-151,3.42889331335372e-149,337.167241440224
"REXO1",-4.24475598939505,2.03010069058024,-10298.5049187248,1.31427732949664e-146,5.09827152308482e-145,326.544002189024
"HSP90AB1",-4.24140767590307,2.02849932325799,-13797.5616876696,2.16293260877792e-152,4.48283232687859e-150,339.30065701838
"RFWD3",-4.23384428941167,2.02488205145775,-13359.1695649992,9.40828732644487e-152,1.79599253331661e-149,337.916831816257
"NPL",-4.2296722057237,2.02288670708525,-8881.09094602271,1.11339617347194e-143,1.59616123366907e-142,319.935941969486
"KLC4",-4.2243865572422,2.02035878824627,-9327.16909417182,1.19564436244325e-144,2.30058466980459e-143,322.131681822631
"FBXO32",-4.21676955680178,2.01671587499216,-7861.10661327057,2.87719782905782e-141,2.28850801008613e-140,314.43821216242
"HMGCS2",-4.21406066987621,2.01542032037558,-16851.1450923411,2.40863210710452e-156,2.18402716311702e-153,347.691562553538
"STRN3",-4.21386308585881,2.0153258236716,-8942.40428052069,8.13964918193844e-144,1.20746452281762e-142,320.244676986581
"CTSV",-4.21303511109991,2.01492983574344,-9595.728706726,3.28320665486219e-145,7.56075589662549e-144,323.399753161484
"GYLTL1B",-4.21195314110873,2.01441237183461,-11178.0712013196,3.14874446825354e-148,2.05774706060461e-146,330.163523567919
"PPP3R1",-4.20984021297045,2.01340184098587,-10640.9582121269,2.96385362085788e-147,1.43331961104687e-145,327.992304559993
"DNAAF2",-4.20614979836688,2.01163686008851,-10874.4298609649,1.10331149741099e-147,5.90310256115739e-146,328.950629735039
"ALDH5A1",-4.20496695892415,2.01107115426807,-8404.76139236733,1.36990252012933e-142,1.47437283101159e-141,317.456963992793
"ITGB2-AS1",-4.20170359830251,2.00951041657946,-11372.7169398118,1.4347612897275e-148,1.02998758165623e-146,330.921969765546
"TUBB6",-4.19626836422428,2.00691095680292,-10199.934840453,2.03637447120726e-146,7.17080602628032e-145,326.117335414345
"IDH1",-4.19460144180757,2.00611373303841,-10447.0924616737,6.84590152994366e-147,2.99837215448131e-145,327.178799448394
